id,timestamp,interval,amount,meterAccount_id
128671,1347429600,900,0.249,12
128672,1347430500,900,0.354,12
128673,1347431400,900,0.301,12
128674,1347432300,900,0.247,12
128675,1347433200,900,0.247,12
128676,1347434100,900,0.248,12
128677,1347435000,900,0.224,12
128678,1347435900,900,0.22,12
128679,1347436800,900,0.22,12
128680,1347437700,900,0.22,12
128681,1347438600,900,0.22,12
128682,1347439500,900,0.221,12
128683,1347440400,900,0.221,12
128684,1347441300,900,0.221,12
128685,1347442200,900,0.22,12
128686,1347443100,900,0.248,12
128687,1347444000,900,0.247,12
128688,1347444900,900,0.212,12
128689,1347445800,900,0.224,12
128690,1347446700,900,0.222,12
128691,1347447600,900,0.221,12
128692,1347448500,900,0.22,12
128693,1347449400,900,0.22,12
128694,1347450300,900,0.226,12
128695,1347451200,900,0.249,12
128696,1347452100,900,0.248,12
128697,1347453000,900,0.247,12
128698,1347453900,900,0.247,12
128699,1347454800,900,0.25,12
128700,1347455700,900,0.267,12
128701,1347456600,900,0.514,12
128702,1347457500,900,0.663,12
128703,1347458400,900,0.828,12
128704,1347459300,900,0.518,12
128705,1347460200,900,0.48,12
128706,1347461100,900,0.395,12
128707,1347462000,900,0.34,12
128708,1347462900,900,0.316,12
128709,1347463800,900,0.263,12
128710,1347464700,900,0.215,12
128711,1347465600,900,0.318,12
128712,1347466500,900,0.395,12
128713,1347467400,900,0.423,12
128714,1347468300,900,0.3,12
128715,1347469200,900,0.313,12
128716,1347470100,900,0.348,12
128717,1347471000,900,0.339,12
128718,1347471900,900,0.36,12
128719,1347472800,900,0.352,12
128720,1347473700,900,0.348,12
128721,1347474600,900,0.35,12
128722,1347475500,900,0.361,12
128723,1347476400,900,0.372,12
128724,1347477300,900,0.369,12
128725,1347478200,900,0.367,12
128726,1347479100,900,0.292,12
128727,1347480000,900,0.187,12
128728,1347480900,900,0.182,12
128729,1347481800,900,0.181,12
128730,1347482700,900,0.183,12
128731,1347483600,900,0.182,12
128732,1347484500,900,0.183,12
128733,1347485400,900,0.183,12
128734,1347486300,900,0.182,12
128735,1347487200,900,0.182,12
128736,1347488100,900,0.181,12
128737,1347489000,900,0.255,12
128738,1347489900,900,0.155,12
128739,1347490800,900,0.196,12
128740,1347491700,900,0.186,12
128741,1347492600,900,0.196,12
128742,1347493500,900,0.212,12
128743,1347494400,900,0.218,12
128744,1347495300,900,0.311,12
128745,1347496200,900,0.293,12
128746,1347497100,900,0.228,12
128747,1347498000,900,0.213,12
128748,1347498900,900,0.212,12
128749,1347499800,900,0.213,12
128750,1347500700,900,0.217,12
128751,1347501600,900,0.21,12
128752,1347502500,900,0.209,12
128753,1347503400,900,0.208,12
128754,1347504300,900,0.208,12
128755,1347505200,900,0.207,12
128756,1347506100,900,0.207,12
128757,1347507000,900,0.657,12
128758,1347507900,900,2.417,12
128759,1347508800,900,3.819,12
128760,1347509700,900,0.629,12
128761,1347510600,900,0.403,12
128762,1347511500,900,0.212,12
128763,1347512400,900,0.245,12
128764,1347513300,900,0.241,12
128765,1347514200,900,0.238,12
128766,1347515100,900,0.238,12
128767,1347516000,900,0.236,12
128768,1347516900,900,0.236,12
128769,1347517800,900,0.236,12
128770,1347518700,900,0.235,12
128771,1347519600,900,0.235,12
128772,1347520500,900,0.235,12
128773,1347521400,900,0.235,12
128774,1347522300,900,0.234,12
128775,1347523200,900,0.234,12
128776,1347524100,900,0.235,12
128777,1347525000,900,0.218,12
128778,1347525900,900,0.208,12
128779,1347526800,900,0.209,12
128780,1347527700,900,0.208,12
128781,1347528600,900,0.171,12
128782,1347529500,900,0.171,12
128783,1347530400,900,0.179,12
128784,1347531300,900,0.21,12
128785,1347532200,900,0.209,12
128786,1347533100,900,0.208,12
128787,1347534000,900,0.206,12
128788,1347534900,900,0.276,12
128789,1347535800,900,0.189,12
128790,1347536700,900,0.213,12
128791,1347537600,900,0.21,12
128792,1347538500,900,0.209,12
128793,1347539400,900,0.208,12
128794,1347540300,900,0.207,12
128795,1347541200,900,0.21,12
128796,1347542100,900,0.211,12
128797,1347543000,900,0.216,12
128798,1347543900,900,0.265,12
128799,1347544800,900,0.465,12
128800,1347545700,900,0.634,12
128801,1347546600,900,0.561,12
128802,1347547500,900,0.322,12
128803,1347548400,900,0.297,12
128804,1347549300,900,0.299,12
128805,1347550200,900,0.335,12
128806,1347551100,900,0.299,12
128807,1347552000,900,0.363,12
128808,1347552900,900,0.364,12
128809,1347553800,900,0.332,12
128810,1347554700,900,0.309,12
128811,1347555600,900,0.265,12
128812,1347556500,900,0.212,12
128813,1347557400,900,0.218,12
128814,1347558300,900,0.281,12
128815,1347559200,900,0.245,12
128816,1347560100,900,0.228,12
128817,1347561000,900,3.088,12
128818,1347561900,900,0.343,12
128819,1347562800,900,0.307,12
128820,1347563700,900,0.243,12
128821,1347564600,900,0.253,12
128822,1347565500,900,0.247,12
128823,1347566400,900,0.244,12
128824,1347567300,900,0.228,12
128825,1347568200,900,0.221,12
128826,1347569100,900,0.281,12
128827,1347570000,900,0.318,12
128828,1347570900,900,0.349,12
128829,1347571800,900,0.375,12
128830,1347572700,900,0.335,12
128831,1347573600,900,0.335,12
128832,1347574500,900,0.38,12
128833,1347575400,900,0.479,12
128834,1347576300,900,0.474,12
128835,1347577200,900,0.449,12
128836,1347578100,900,0.451,12
128837,1347579000,900,0.452,12
128838,1347579900,900,0.451,12
128839,1347580800,900,0.454,12
128840,1347581700,900,0.386,12
128841,1347582600,900,0.339,12
128842,1347583500,900,0.266,12
128843,1347584400,900,0.287,12
128844,1347585300,900,0.284,12
128845,1347586200,900,0.283,12
128846,1347587100,900,0.283,12
128847,1347588000,900,0.281,12
128848,1347588900,900,0.279,12
128849,1347589800,900,0.466,12
128850,1347590700,900,0.627,12
128851,1347591600,900,0.633,12
128852,1347592500,900,0.784,12
128853,1347593400,900,0.834,12
128854,1347594300,900,0.486,12
128855,1347595200,900,0.38,12
128856,1347596100,900,0.222,12
128857,1347597000,900,0.222,12
128858,1347597900,900,0.221,12
128859,1347598800,900,0.22,12
128860,1347599700,900,0.225,12
128861,1347600600,900,0.214,12
128862,1347601500,900,0.21,12
128863,1347602400,900,0.252,12
128864,1347603300,900,0.258,12
128865,1347604200,900,0.256,12
128866,1347605100,900,0.255,12
128867,1347606000,900,0.318,12
128868,1347606900,900,0.234,12
128869,1347607800,900,0.261,12
128870,1347608700,900,0.256,12
128871,1347609600,900,0.256,12
128872,1347610500,900,0.255,12
128873,1347611400,900,0.256,12
128874,1347612300,900,0.255,12
128875,1347613200,900,0.255,12
128876,1347614100,900,0.254,12
128877,1347615000,900,0.255,12
128878,1347615900,900,0.255,12
128879,1347616800,900,0.245,12
128880,1347617700,900,0.229,12
128881,1347618600,900,0.227,12
128882,1347619500,900,0.227,12
128883,1347620400,900,0.227,12
128884,1347621300,900,0.198,12
128885,1347622200,900,0.19,12
128886,1347623100,900,0.191,12
128887,1347624000,900,0.232,12
128888,1347624900,900,0.229,12
128889,1347625800,900,0.228,12
128890,1347626700,900,0.206,12
128891,1347627600,900,0.205,12
128892,1347628500,900,0.292,12
128893,1347629400,900,0.326,12
128894,1347630300,900,0.578,12
128895,1347631200,900,0.479,12
128896,1347632100,900,0.326,12
128897,1347633000,900,0.235,12
128898,1347633900,900,0.258,12
128899,1347634800,900,0.221,12
128900,1347635700,900,0.218,12
128901,1347636600,900,0.285,12
128902,1347637500,900,0.307,12
128903,1347638400,900,0.283,12
128904,1347639300,900,0.277,12
128905,1347640200,900,0.217,12
128906,1347641100,900,0.214,12
128907,1347642000,900,0.215,12
128908,1347642900,900,0.213,12
128909,1347643800,900,0.215,12
128910,1347644700,900,0.214,12
128911,1347645600,900,0.214,12
128912,1347646500,900,0.196,12
128913,1347647400,900,0.182,12
128914,1347648300,900,0.156,12
128915,1347649200,900,0.143,12
128916,1347650100,900,0.148,12
128917,1347651000,900,0.183,12
128918,1347651900,900,0.184,12
128919,1347652800,900,0.181,12
128920,1347653700,900,0.182,12
128921,1347654600,900,0.248,12
128922,1347655500,900,0.165,12
128923,1347656400,900,0.189,12
128924,1347657300,900,0.186,12
128925,1347658200,900,0.186,12
128926,1347659100,900,0.185,12
128927,1347660000,900,0.206,12
128928,1347660900,900,0.211,12
128929,1347661800,900,0.211,12
128930,1347662700,900,0.209,12
128931,1347663600,900,0.209,12
128932,1347664500,900,0.209,12
128933,1347665400,900,0.21,12
128934,1347666300,900,0.211,12
128935,1347667200,900,0.211,12
128936,1347668100,900,0.209,12
128937,1347669000,900,0.211,12
128938,1347669900,900,0.21,12
128939,1347670800,900,0.209,12
128940,1347671700,900,0.211,12
128941,1347672600,900,0.272,12
128942,1347673500,900,0.275,12
128943,1347674400,900,0.323,12
128944,1347675300,900,0.391,12
128945,1347676200,900,0.558,12
128946,1347677100,900,0.551,12
128947,1347678000,900,0.59,12
128948,1347678900,900,0.724,12
128949,1347679800,900,0.701,12
128950,1347680700,900,0.748,12
128951,1347681600,900,0.858,12
128952,1347682500,900,0.822,12
128953,1347683400,900,0.829,12
128954,1347684300,900,0.818,12
128955,1347685200,900,0.495,12
128956,1347686100,900,0.391,12
128957,1347687000,900,0.261,12
128958,1347687900,900,0.234,12
128959,1347688800,900,0.231,12
128960,1347689700,900,0.231,12
128961,1347690600,900,0.232,12
128962,1347691500,900,0.23,12
128963,1347692400,900,0.23,12
128964,1347693300,900,0.229,12
128965,1347694200,900,0.229,12
128966,1347695100,900,0.228,12
128967,1347696000,900,0.229,12
128968,1347696900,900,0.228,12
128969,1347697800,900,0.292,12
128970,1347698700,900,0.212,12
128971,1347699600,900,0.209,12
128972,1347700500,900,0.208,12
128973,1347701400,900,0.206,12
128974,1347702300,900,0.204,12
128975,1347703200,900,0.204,12
128976,1347704100,900,0.204,12
128977,1347705000,900,0.204,12
128978,1347705900,900,0.203,12
128979,1347706800,900,0.202,12
128980,1347707700,900,0.203,12
128981,1347708600,900,0.203,12
128982,1347709500,900,0.184,12
128983,1347710400,900,0.166,12
128984,1347711300,900,0.166,12
128985,1347712200,900,0.198,12
128986,1347713100,900,0.206,12
128987,1347714000,900,0.2,12
128988,1347714900,900,0.185,12
128989,1347715800,900,0.202,12
128990,1347716700,900,0.212,12
128991,1347717600,900,0.197,12
128992,1347718500,900,0.193,12
128993,1347719400,900,0.223,12
128994,1347720300,900,0.278,12
128995,1347721200,900,0.384,12
128996,1347722100,900,0.377,12
128997,1347723000,900,0.399,12
128998,1347723900,900,0.485,12
128999,1347724800,900,0.395,12
129000,1347725700,900,0.278,12
129001,1347726600,900,0.368,12
129002,1347727500,900,0.48,12
129003,1347728400,900,0.312,12
129004,1347729300,900,0.369,12
129005,1347730200,900,0.365,12
129006,1347731100,900,0.373,12
129007,1347732000,900,0.375,12
129008,1347732900,900,0.397,12
129009,1347733800,900,0.369,12
129010,1347734700,900,0.332,12
129011,1347735600,900,0.254,12
129012,1347736500,900,0.212,12
129013,1347737400,900,0.212,12
129014,1347738300,900,0.214,12
129015,1347739200,900,0.223,12
129016,1347740100,900,0.215,12
129017,1347741000,900,0.215,12
129018,1347741900,900,0.214,12
129019,1347742800,900,0.215,12
129020,1347743700,900,0.31,12
129021,1347744600,900,0.468,12
129022,1347745500,900,0.535,12
129023,1347746400,900,0.381,12
129024,1347747300,900,0.475,12
129025,1347748200,900,0.522,12
129026,1347749100,900,0.527,12
129027,1347750000,900,0.541,12
129028,1347750900,900,1.069,12
129029,1347751800,900,1.307,12
129030,1347752700,900,1.367,12
129031,1347753600,900,2.234,12
129032,1347754500,900,2.643,12
129033,1347755400,900,2.167,12
129034,1347756300,900,1.201,12
129035,1347757200,900,1.046,12
129036,1347758100,900,1.122,12
129037,1347759000,900,1.2,12
129038,1347759900,900,1.186,12
129039,1347760800,900,1.14,12
129040,1347761700,900,1.151,12
129041,1347762600,900,1.16,12
129042,1347763500,900,1.171,12
129043,1347764400,900,1.175,12
129044,1347765300,900,0.827,12
129045,1347766200,900,0.594,12
129046,1347767100,900,0.646,12
129047,1347768000,900,0.527,12
129048,1347768900,900,0.562,12
129049,1347769800,900,0.551,12
129050,1347770700,900,0.522,12
129051,1347771600,900,0.366,12
129052,1347772500,900,0.414,12
129053,1347773400,900,0.334,12
129054,1347774300,900,0.269,12
129055,1347775200,900,0.277,12
129056,1347776100,900,0.268,12
129057,1347777000,900,0.266,12
129058,1347777900,900,0.266,12
129059,1347778800,900,0.266,12
129060,1347779700,900,0.265,12
129061,1347780600,900,0.266,12
129062,1347781500,900,0.265,12
129063,1347782400,900,0.266,12
129064,1347783300,900,0.265,12
129065,1347784200,900,0.265,12
129066,1347785100,900,0.265,12
129067,1347786000,900,0.265,12
129068,1347786900,900,0.265,12
129069,1347787800,900,0.251,12
129070,1347788700,900,0.317,12
129071,1347789600,900,0.211,12
129072,1347790500,900,0.245,12
129073,1347791400,900,0.253,12
129074,1347792300,900,0.241,12
129075,1347793200,900,0.239,12
129076,1347794100,900,0.239,12
129077,1347795000,900,0.239,12
129078,1347795900,900,0.238,12
129079,1347796800,900,0.238,12
129080,1347797700,900,0.239,12
129081,1347798600,900,0.237,12
129082,1347799500,900,0.237,12
129083,1347800400,900,0.239,12
129084,1347801300,900,0.244,12
129085,1347802200,900,0.267,12
129086,1347803100,900,0.237,12
129087,1347804000,900,0.192,12
129088,1347804900,900,0.408,12
129089,1347805800,900,0.467,12
129090,1347806700,900,0.485,12
129091,1347807600,900,0.487,12
129092,1347808500,900,0.481,12
129093,1347809400,900,0.474,12
129094,1347810300,900,0.457,12
129095,1347811200,900,0.645,12
129096,1347812100,900,0.509,12
129097,1347813000,900,0.417,12
129098,1347813900,900,0.462,12
129099,1347814800,900,0.664,12
129100,1347815700,900,1.165,12
129101,1347816600,900,1.148,12
129102,1347817500,900,1.147,12
129103,1347818400,900,1.105,12
129104,1347819300,900,1.064,12
129105,1347820200,900,1.217,12
129106,1347821100,900,1.074,12
129107,1347822000,900,1.078,12
129108,1347822900,900,1.12,12
129109,1347823800,900,1.255,12
129110,1347824700,900,1.318,12
129111,1347825600,900,1.151,12
129112,1347826500,900,1.156,12
129113,1347827400,900,1.29,12
129114,1347828300,900,1.403,12
129115,1347829200,900,1.162,12
129116,1347830100,900,1.149,12
129117,1347831000,900,1.127,12
129118,1347831900,900,0.991,12
129119,1347832800,900,0.412,12
129120,1347833700,900,0.365,12
129121,1347834600,900,0.389,12
129122,1347835500,900,0.278,12
129123,1347836400,900,0.213,12
129124,1347837300,900,0.201,12
129125,1347838200,900,0.201,12
129126,1347839100,900,0.202,12
129127,1347840000,900,0.201,12
129128,1347840900,900,0.201,12
129129,1347841800,900,0.201,12
129130,1347842700,900,0.202,12
129131,1347843600,900,0.2,12
129132,1347844500,900,0.201,12
129133,1347845400,900,0.198,12
129134,1347846300,900,0.229,12
129135,1347847200,900,0.268,12
129136,1347848100,900,0.431,12
129137,1347849000,900,0.608,12
129138,1347849900,900,0.731,12
129139,1347850800,900,1.312,12
129140,1347851700,900,0.991,12
129141,1347852600,900,0.595,12
129142,1347853500,900,0.576,12
129143,1347854400,900,0.569,12
129144,1347855300,900,0.321,12
129145,1347856200,900,0.257,12
129146,1347857100,900,0.266,12
129147,1347858000,900,0.264,12
129148,1347858900,900,0.27,12
129149,1347859800,900,0.261,12
129150,1347860700,900,0.261,12
129151,1347861600,900,0.26,12
129152,1347862500,900,0.267,12
129153,1347863400,900,0.259,12
129154,1347864300,900,0.259,12
129155,1347865200,900,0.258,12
129156,1347866100,900,0.257,12
129157,1347867000,900,0.257,12
129158,1347867900,900,0.258,12
129159,1347868800,900,0.258,12
129160,1347869700,900,0.256,12
129161,1347870600,900,0.256,12
129162,1347871500,900,0.256,12
129163,1347872400,900,0.256,12
129164,1347873300,900,0.237,12
129165,1347874200,900,0.231,12
129166,1347875100,900,0.23,12
129167,1347876000,900,0.269,12
129168,1347876900,900,0.248,12
129169,1347877800,900,0.225,12
129170,1347878700,900,0.233,12
129171,1347879600,900,0.23,12
129172,1347880500,900,0.23,12
129173,1347881400,900,0.229,12
129174,1347882300,900,0.231,12
129175,1347883200,900,0.229,12
129176,1347884100,900,0.229,12
129177,1347885000,900,0.229,12
129178,1347885900,900,0.229,12
129179,1347886800,900,0.197,12
129180,1347887700,900,0.195,12
129181,1347888600,900,0.213,12
129182,1347889500,900,0.352,12
129183,1347890400,900,0.448,12
129184,1347891300,900,0.585,12
129185,1347892200,900,0.415,12
129186,1347893100,900,0.376,12
129187,1347894000,900,0.376,12
129188,1347894900,900,0.369,12
129189,1347895800,900,0.269,12
129190,1347896700,900,0.222,12
129191,1347897600,900,0.372,12
129192,1347898500,900,0.342,12
129193,1347899400,900,0.227,12
129194,1347900300,900,0.223,12
129195,1347901200,900,0.221,12
129196,1347902100,900,0.227,12
129197,1347903000,900,0.281,12
129198,1347903900,900,0.208,12
129199,1347904800,900,0.231,12
129200,1347905700,900,0.307,12
129201,1347906600,900,0.233,12
129202,1347907500,900,0.233,12
129203,1347908400,900,0.268,12
129204,1347909300,900,0.245,12
129205,1347910200,900,0.942,12
129206,1347911100,900,1.244,12
129207,1347912000,900,1.193,12
129208,1347912900,900,1.164,12
129209,1347913800,900,1.139,12
129210,1347914700,900,1.175,12
129211,1347915600,900,1.491,12
129212,1347916500,900,1.345,12
129213,1347917400,900,0.363,12
129214,1347918300,900,0.228,12
129215,1347919200,900,0.227,12
129216,1347920100,900,0.225,12
129217,1347921000,900,0.226,12
129218,1347921900,900,0.225,12
129219,1347922800,900,0.325,12
129220,1347923700,900,0.225,12
129221,1347924600,900,0.232,12
129222,1347925500,900,0.301,12
129223,1347926400,900,0.199,12
129224,1347927300,900,0.233,12
129225,1347928200,900,0.23,12
129226,1347929100,900,0.234,12
129227,1347930000,900,0.23,12
129228,1347930900,900,0.229,12
129229,1347931800,900,0.228,12
129230,1347932700,900,0.213,12
129231,1347933600,900,0.202,12
129232,1347934500,900,0.2,12
129233,1347935400,900,0.452,12
129234,1347936300,900,0.675,12
129235,1347937200,900,0.658,12
129236,1347938100,900,0.6,12
129237,1347939000,900,0.696,12
129238,1347939900,900,0.639,12
129239,1347940800,900,0.435,12
129240,1347941700,900,0.346,12
129241,1347942600,900,0.28,12
129242,1347943500,900,0.234,12
129243,1347944400,900,0.224,12
129244,1347945300,900,0.224,12
129245,1347946200,900,0.224,12
129246,1347947100,900,0.297,12
129247,1347948000,900,0.198,12
129248,1347948900,900,0.229,12
129249,1347949800,900,0.227,12
129250,1347950700,900,0.225,12
129251,1347951600,900,0.225,12
129252,1347952500,900,0.223,12
129253,1347953400,900,0.224,12
129254,1347954300,900,0.223,12
129255,1347955200,900,0.223,12
129256,1347956100,900,0.223,12
129257,1347957000,900,0.223,12
129258,1347957900,900,0.214,12
129259,1347958800,900,0.196,12
129260,1347959700,900,0.196,12
129261,1347960600,900,0.195,12
129262,1347961500,900,0.19,12
129263,1347962400,900,0.158,12
129264,1347963300,900,0.158,12
129265,1347964200,900,0.174,12
129266,1347965100,900,0.303,12
129267,1347966000,900,0.289,12
129268,1347966900,900,0.328,12
129269,1347967800,900,0.393,12
129270,1347968700,900,0.336,12
129271,1347969600,900,0.322,12
129272,1347970500,900,0.425,12
129273,1347971400,900,0.415,12
129274,1347972300,900,0.296,12
129275,1347973200,900,0.368,12
129276,1347974100,900,0.477,12
129277,1347975000,900,0.457,12
129278,1347975900,900,0.474,12
129279,1347976800,900,0.679,12
129280,1347977700,900,0.407,12
129281,1347978600,900,0.294,12
129282,1347979500,900,0.265,12
129283,1347980400,900,0.231,12
129284,1347981300,900,0.23,12
129285,1347982200,900,0.251,12
129286,1347983100,900,0.227,12
129287,1347984000,900,0.317,12
129288,1347984900,900,0.415,12
129289,1347985800,900,0.512,12
129290,1347986700,900,0.45,12
129291,1347987600,900,0.355,12
129292,1347988500,900,0.372,12
129293,1347989400,900,0.344,12
129294,1347990300,900,0.356,12
129295,1347991200,900,0.36,12
129296,1347992100,900,0.342,12
129297,1347993000,900,0.331,12
129298,1347993900,900,0.407,12
129299,1347994800,900,0.295,12
129300,1347995700,900,0.317,12
129301,1347996600,900,0.32,12
129302,1347997500,900,0.252,12
129303,1347998400,900,0.264,12
129304,1347999300,900,0.243,12
129305,1348000200,900,0.234,12
129306,1348001100,900,0.297,12
129307,1348002000,900,0.268,12
129308,1348002900,900,0.255,12
129309,1348003800,900,0.246,12
129310,1348004700,900,0.243,12
129311,1348005600,900,0.242,12
129312,1348006500,900,0.313,12
129313,1348007400,900,0.458,12
129314,1348008300,900,0.404,12
129315,1348009200,900,0.398,12
129316,1348010100,900,0.399,12
129317,1348011000,900,0.398,12
129318,1348011900,900,0.414,12
129319,1348012800,900,0.308,12
129320,1348013700,900,0.234,12
129321,1348014600,900,0.232,12
129322,1348015500,900,0.302,12
129323,1348016400,900,0.199,12
129324,1348017300,900,0.24,12
129325,1348018200,900,0.243,12
129326,1348019100,900,0.222,12
129327,1348020000,900,0.279,12
129328,1348020900,900,0.295,12
129329,1348021800,900,0.278,12
129330,1348022700,900,0.427,12
129331,1348023600,900,0.503,12
129332,1348024500,900,0.645,12
129333,1348025400,900,0.57,12
129334,1348026300,900,0.634,12
129335,1348027200,900,0.366,12
129336,1348028100,900,0.262,12
129337,1348029000,900,0.26,12
129338,1348029900,900,0.27,12
129339,1348030800,900,0.261,12
129340,1348031700,900,0.26,12
129341,1348032600,900,0.261,12
129342,1348033500,900,0.26,12
129343,1348034400,900,0.26,12
129344,1348035300,900,0.258,12
129345,1348036200,900,0.258,12
129346,1348037100,900,0.33,12
129347,1348038000,900,0.226,12
129348,1348038900,900,0.258,12
129349,1348039800,900,0.235,12
129350,1348040700,900,0.234,12
129351,1348041600,900,0.233,12
129352,1348042500,900,0.232,12
129353,1348043400,900,0.232,12
129354,1348044300,900,0.232,12
129355,1348045200,900,0.232,12
129356,1348046100,900,0.232,12
129357,1348047000,900,0.232,12
129358,1348047900,900,0.23,12
129359,1348048800,900,0.232,12
129360,1348049700,900,0.231,12
129361,1348050600,900,0.231,12
129362,1348051500,900,0.232,12
129363,1348052400,900,0.23,12
129364,1348053300,900,0.221,12
129365,1348054200,900,0.221,12
129366,1348055100,900,0.244,12
129367,1348056000,900,0.259,12
129368,1348056900,900,0.257,12
129369,1348057800,900,0.257,12
129370,1348058700,900,0.256,12
129371,1348059600,900,0.26,12
129372,1348060500,900,0.261,12
129373,1348061400,900,0.324,12
129374,1348062300,900,0.268,12
129375,1348063200,900,0.229,12
129376,1348064100,900,0.245,12
129377,1348065000,900,0.208,12
129378,1348065900,900,0.207,12
129379,1348066800,900,0.205,12
129380,1348067700,900,0.206,12
129381,1348068600,900,0.207,12
129382,1348069500,900,0.21,12
129383,1348070400,900,0.229,12
129384,1348071300,900,0.399,12
129385,1348072200,900,0.293,12
129386,1348073100,900,0.294,12
129387,1348074000,900,0.242,12
129388,1348074900,900,0.234,12
129389,1348075800,900,0.235,12
129390,1348076700,900,0.235,12
129391,1348077600,900,0.236,12
129392,1348078500,900,0.236,12
129393,1348079400,900,0.236,12
129394,1348080300,900,0.235,12
129395,1348081200,900,0.218,12
129396,1348082100,900,0.179,12
129397,1348083000,900,0.19,12
129398,1348083900,900,0.203,12
129399,1348084800,900,0.2,12
129400,1348085700,900,0.229,12
129401,1348086600,900,0.234,12
129402,1348087500,900,0.219,12
129403,1348088400,900,0.237,12
129404,1348089300,900,0.286,12
129405,1348090200,900,0.362,12
129406,1348091100,900,0.233,12
129407,1348092000,900,0.227,12
129408,1348092900,900,0.227,12
129409,1348093800,900,0.226,12
129410,1348094700,900,0.227,12
129411,1348095600,900,0.227,12
129412,1348096500,900,0.227,12
129413,1348097400,900,0.225,12
129414,1348098300,900,0.225,12
129415,1348099200,900,0.225,12
129416,1348100100,900,0.225,12
129417,1348101000,900,0.224,12
129418,1348101900,900,0.226,12
129419,1348102800,900,0.224,12
129420,1348103700,900,0.226,12
129421,1348104600,900,0.225,12
129422,1348105500,900,0.224,12
129423,1348106400,900,0.223,12
129424,1348107300,900,0.256,12
129425,1348108200,900,0.382,12
129426,1348109100,900,0.495,12
129427,1348110000,900,0.602,12
129428,1348110900,900,0.6,12
129429,1348111800,900,0.661,12
129430,1348112700,900,0.624,12
129431,1348113600,900,0.554,12
129432,1348114500,900,0.245,12
129433,1348115400,900,0.201,12
129434,1348116300,900,0.209,12
129435,1348117200,900,0.199,12
129436,1348118100,900,0.199,12
129437,1348119000,900,0.199,12
129438,1348119900,900,0.198,12
129439,1348120800,900,0.198,12
129440,1348121700,900,0.197,12
129441,1348122600,900,0.202,12
129442,1348123500,900,0.224,12
129443,1348124400,900,0.223,12
129444,1348125300,900,0.223,12
129445,1348126200,900,0.223,12
129446,1348127100,900,0.223,12
129447,1348128000,900,0.222,12
129448,1348128900,900,0.254,12
129449,1348129800,900,0.239,12
129450,1348130700,900,0.216,12
